BookingID,CheckInDate,CheckOutDate,NumberOfNights,NumberOfGuests,RoomType,RoomRate,Revenue,BookingSource,CustomerID,CustomerAge,CustomerGender,CustomerNationality,BookingDate,PaymentMethod,DiscountApplied,TotalRevenue,OccupancyRate,WeekdayOrWeekend,Season,CustomerOccupation,PurposeOfVisit,FeedbackScore,LoyaltyMember,SpecialRequests,RoomView
BID0114,12-04-2024,25-04-2024,13,1,Double,365.2908228,1356.540709,Online,CID0114,70,Male,USA,27-07-2023,Credit Card,15.98808246,1876.905667,53.42807485,Weekday,Spring,Lawyer,Leisure,2,Yes,Late Check-in,City View
BID0115,04-01-2024,06-01-2024,2,2,Single,259.5723563,922.6195245,Walk-in,CID0115,19,Other,India,28-08-2024,Cash,49.65909926,1851.804373,50.53560283,Weekday,Autumn,Teacher,Other,7,No,Extra Bed,Mountain View
BID0116,25-06-2024,05-07-2024,10,1,Single,416.0236576,1747.387501,Online,CID0116,39,Female,Australia,14-02-2024,Debit Card,9.061030107,1177.805469,80.34477401,Weekday,Summer,Engineer,Conference,8,No,Sea View,Sea View
BID0117,20-11-2024,21-11-2024,1,3,Single,496.8967666,1862.360798,Online,CID0117,61,Other,Germany,22-04-2023,Online Payment,10.78341152,1214.647116,57.87815137,Weekday,Summer,Student,Conference,1,No,Sea View,City View
BID0118,04-07-2024,11-07-2024,7,2,Single,157.3839213,1780.942548,Walk-in,CID0118,80,Other,Germany,12-11-2023,Credit Card,5.954173946,464.411162,76.79545874,Weekend,Summer,Engineer,Leisure,8,No,Sea View,City View
BID0119,25-12-2024,02-01-2025,8,3,Suite,237.2874317,1883.540358,Travel Agent,CID0119,26,Other,UK,11-06-2024,Credit Card,12.57809864,680.0241943,94.89192402,Weekday,Winter,Lawyer,Business,10,No,Early Check-out,Mountain View
BID0120,13-05-2024,22-05-2024,9,1,Single,359.8580974,842.6008139,Walk-in,CID0120,72,Female,Australia,10-02-2024,Cash,26.51018191,1635.104972,86.62895245,Weekend,Autumn,Teacher,Business,2,No,Extra Bed,Mountain View
BID0121,04-06-2024,09-06-2024,5,2,Single,296.588677,1531.711984,Walk-in,CID0121,50,Other,Germany,23-01-2024,Cash,39.83218877,1761.98965,66.33394286,Weekend,Summer,Student,Conference,9,Yes,None,Garden View
BID0122,22-05-2024,23-05-2024,1,4,Suite,405.1405061,206.0908577,Travel Agent,CID0122,25,Female,USA,22-03-2024,Debit Card,15.39433665,1480.659043,73.67994339,Weekend,Summer,Student,Leisure,2,No,Sea View,Mountain View
BID0123,16-12-2024,28-12-2024,12,2,Suite,61.19274962,966.6437226,Walk-in,CID0123,51,Other,Australia,20-12-2024,Online Payment,23.20054182,1950.215561,69.48878228,Weekend,Winter,Doctor,Leisure,3,No,Early Check-out,City View
BID0124,08-01-2024,17-01-2024,9,1,Double,399.5522206,574.8646598,Online,CID0124,58,Male,USA,14-03-2023,Debit Card,49.84373479,1740.331449,94.3946578,Weekday,Winter,Student,Leisure,8,No,Sea View,Sea View
BID0125,11-03-2024,15-03-2024,4,2,Double,244.7692473,426.6841134,Travel Agent,CID0125,39,Female,USA,16-08-2024,Debit Card,25.52334372,1423.700597,89.08145563,Weekday,Autumn,Engineer,Conference,8,Yes,Sea View,Garden View
BID0126,04-07-2024,14-07-2024,10,4,Single,272.3278302,413.9332221,Travel Agent,CID0126,25,Female,India,24-11-2023,Debit Card,21.02218426,806.080175,69.4193962,Weekend,Summer,Engineer,Business,8,No,None,City View
BID0127,11-08-2024,22-08-2024,11,1,Double,97.81876571,808.7980648,Online,CID0127,26,Male,USA,08-12-2024,Debit Card,22.30192986,1910.298579,90.57125968,Weekend,Winter,Teacher,Other,2,No,Extra Bed,Garden View
BID0128,21-12-2024,04-01-2025,14,2,Suite,199.5323232,136.3355903,Walk-in,CID0128,80,Other,India,25-12-2024,Online Payment,9.310437784,237.7615852,84.38932389,Weekend,Autumn,Lawyer,Conference,7,No,Extra Bed,Mountain View
BID0129,12-12-2024,18-12-2024,6,2,Double,193.1703896,1562.845343,Online,CID0129,67,Male,USA,09-10-2023,Cash,33.14325022,351.5414819,66.49828165,Weekend,Autumn,Lawyer,Conference,1,No,Late Check-in,Sea View
BID0130,30-07-2024,06-08-2024,7,4,Suite,274.6172931,1021.641459,Online,CID0130,51,Other,USA,17-06-2024,Credit Card,25.97760483,940.5102086,96.5359231,Weekend,Autumn,Doctor,Leisure,4,No,None,City View
BID0131,25-04-2024,06-05-2024,11,1,Suite,323.4266656,1132.623004,Online,CID0131,26,Other,UK,21-04-2023,Cash,28.25216111,1122.087787,50.54550032,Weekday,Spring,Doctor,Leisure,5,Yes,None,Garden View
BID0132,21-10-2024,01-11-2024,11,2,Double,173.0011903,1663.11852,Online,CID0132,51,Male,USA,22-03-2023,Online Payment,26.27758749,485.7139017,90.14316833,Weekday,Summer,Engineer,Conference,10,Yes,Sea View,Garden View
BID0133,12-06-2024,26-06-2024,14,3,Single,299.4724588,1918.244883,Travel Agent,CID0133,31,Male,Germany,16-03-2023,Cash,6.653394715,948.2367277,60.41640762,Weekday,Winter,Teacher,Leisure,8,Yes,Sea View,Sea View
BID0134,24-09-2024,29-09-2024,5,2,Suite,90.04611209,1335.00829,Online,CID0134,45,Male,India,19-11-2024,Online Payment,33.88148318,1408.136053,96.72455573,Weekend,Winter,Doctor,Other,7,Yes,Sea View,City View
BID0135,15-04-2024,22-04-2024,7,1,Double,234.9598649,1563.889661,Travel Agent,CID0135,76,Female,USA,10-10-2023,Debit Card,39.22777851,128.2898429,75.0403584,Weekday,Autumn,Engineer,Conference,4,No,Sea View,City View
BID0136,12-02-2024,22-02-2024,10,2,Double,395.5218377,155.616589,Walk-in,CID0136,54,Male,USA,29-12-2024,Cash,12.4679419,1843.641771,98.93156574,Weekend,Summer,Engineer,Conference,8,No,Late Check-in,Sea View
BID0137,26-01-2024,09-02-2024,14,4,Double,273.0907501,1558.415147,Online,CID0137,21,Other,USA,12-11-2023,Cash,39.28765426,1431.954875,66.65895308,Weekend,Winter,Engineer,Leisure,1,Yes,None,City View
BID0138,29-07-2024,12-08-2024,14,3,Double,216.6533409,100.5070906,Walk-in,CID0138,55,Male,UK,26-05-2024,Credit Card,27.91932549,383.2262361,92.90085622,Weekend,Autumn,Student,Business,2,No,Sea View,City View
BID0139,18-12-2024,31-12-2024,13,1,Single,449.5691086,1723.236719,Travel Agent,CID0139,61,Other,UK,09-04-2023,Online Payment,24.03125403,1399.591565,54.73436776,Weekend,Autumn,Engineer,Conference,1,Yes,Sea View,Garden View
BID0140,18-04-2024,28-04-2024,10,4,Single,252.5989066,556.7501967,Online,CID0140,79,Female,Australia,08-10-2023,Cash,18.01972376,1405.914535,92.06005814,Weekend,Winter,Doctor,Leisure,4,Yes,Sea View,Sea View
BID0141,06-04-2024,09-04-2024,3,1,Suite,309.3082927,1875.333979,Travel Agent,CID0141,37,Other,Germany,07-08-2024,Cash,20.10367779,1799.244674,65.26342498,Weekend,Winter,Teacher,Other,8,No,Sea View,Mountain View
BID0142,24-01-2024,04-02-2024,11,3,Double,268.8264038,1134.874177,Travel Agent,CID0142,27,Male,India,03-08-2023,Credit Card,12.3723674,1450.40663,55.13276411,Weekday,Autumn,Student,Other,7,No,None,Garden View
BID0143,09-02-2024,13-02-2024,4,2,Suite,354.1226615,343.0396218,Travel Agent,CID0143,52,Female,UK,04-10-2023,Cash,32.29930413,1692.952484,57.59876064,Weekend,Summer,Engineer,Conference,9,No,Extra Bed,Mountain View
BID0144,03-05-2024,16-05-2024,13,2,Single,456.5352612,1698.42049,Travel Agent,CID0144,51,Male,India,22-03-2024,Online Payment,9.976414139,1274.758812,54.18257882,Weekday,Winter,Student,Other,3,No,Sea View,Mountain View
BID0145,09-01-2024,16-01-2024,7,1,Double,331.6682762,748.897081,Online,CID0145,22,Male,Germany,03-08-2023,Cash,9.094769932,676.8838326,71.09994629,Weekend,Winter,Lawyer,Business,10,Yes,None,Mountain View
BID0146,22-03-2024,03-04-2024,12,1,Double,271.6600116,1982.440423,Travel Agent,CID0146,35,Other,Australia,19-11-2024,Online Payment,29.16119404,1969.928028,60.04204537,Weekend,Summer,Student,Business,8,Yes,Early Check-out,Mountain View
BID0147,31-08-2024,13-09-2024,13,1,Suite,303.3126761,673.5808771,Online,CID0147,25,Female,Germany,14-11-2023,Cash,42.98263177,852.4615838,95.29446564,Weekend,Autumn,Teacher,Other,4,Yes,Late Check-in,City View
BID0148,30-04-2024,03-05-2024,3,1,Double,384.2743009,1341.243543,Walk-in,CID0148,61,Female,India,10-01-2023,Cash,13.88086561,1175.967736,90.23524236,Weekend,Summer,Lawyer,Conference,1,Yes,Sea View,Garden View
BID0149,29-11-2024,12-12-2024,13,4,Double,343.7122589,1022.087553,Travel Agent,CID0149,27,Male,Germany,06-12-2023,Credit Card,2.044920221,1312.184829,59.64111523,Weekday,Autumn,Engineer,Leisure,5,No,Early Check-out,Mountain View
BID0150,09-07-2024,14-07-2024,5,4,Single,339.3189226,1684.346428,Online,CID0150,78,Other,USA,11-12-2023,Debit Card,27.00465109,1313.583386,65.57802774,Weekday,Spring,Teacher,Leisure,4,Yes,Early Check-out,City View
BID0151,24-07-2024,04-08-2024,11,2,Suite,498.1518901,227.4668683,Online,CID0151,47,Female,UK,19-09-2024,Online Payment,6.02923791,1990.202854,73.14095032,Weekday,Winter,Student,Leisure,9,Yes,Sea View,Mountain View
BID0152,14-08-2024,24-08-2024,10,4,Single,248.9207725,1128.35843,Walk-in,CID0152,48,Female,Germany,28-02-2023,Online Payment,9.539336423,732.2945315,76.54295837,Weekend,Spring,Lawyer,Other,9,No,Sea View,Garden View
BID0153,28-08-2024,08-09-2024,11,2,Double,254.1726699,1647.77811,Walk-in,CID0153,74,Female,USA,04-02-2023,Cash,8.650202471,204.3108518,99.67665409,Weekend,Winter,Engineer,Conference,7,No,Late Check-in,Sea View
BID0154,09-03-2024,13-03-2024,4,2,Double,203.9084678,404.4793368,Online,CID0154,54,Other,India,01-07-2023,Credit Card,2.849989162,901.5512654,70.06342187,Weekend,Spring,Teacher,Leisure,2,Yes,Late Check-in,Mountain View
BID0155,16-10-2024,20-10-2024,4,1,Single,435.1895957,1762.323949,Online,CID0155,67,Other,Australia,26-07-2024,Cash,26.09091983,717.4983553,75.51089117,Weekend,Spring,Student,Business,7,No,None,City View
BID0156,01-03-2024,14-03-2024,13,3,Suite,117.3269334,231.6457873,Online,CID0156,50,Female,India,15-05-2023,Cash,19.29430658,698.6454182,96.60519573,Weekday,Autumn,Teacher,Other,2,No,None,Garden View
BID0157,01-07-2024,05-07-2024,4,3,Suite,274.5272911,1307.591735,Travel Agent,CID0157,63,Female,USA,12-06-2023,Credit Card,48.06810244,1367.953401,65.13295406,Weekday,Spring,Lawyer,Leisure,7,No,Early Check-out,Garden View
BID0158,06-11-2024,15-11-2024,9,3,Suite,154.5924125,815.1425234,Travel Agent,CID0158,58,Female,Germany,09-11-2023,Online Payment,23.75527768,1794.141401,71.4058454,Weekday,Autumn,Doctor,Other,5,No,None,City View
BID0159,17-10-2024,25-10-2024,8,1,Suite,234.6452929,1023.590193,Travel Agent,CID0159,30,Other,USA,05-09-2023,Cash,20.68606912,1476.805375,82.62379468,Weekday,Autumn,Teacher,Business,4,Yes,Early Check-out,City View
BID0160,02-01-2024,15-01-2024,13,3,Suite,240.6626379,630.9576702,Walk-in,CID0160,32,Female,UK,04-04-2024,Online Payment,28.81919835,924.11304,84.64173296,Weekend,Autumn,Lawyer,Business,7,No,Late Check-in,Garden View
BID0161,08-03-2024,12-03-2024,4,1,Single,105.3220085,624.7992419,Travel Agent,CID0161,46,Other,Australia,11-04-2023,Credit Card,42.79064341,1275.41014,96.81221846,Weekday,Winter,Student,Other,9,No,None,Garden View
BID0162,11-07-2024,19-07-2024,8,3,Double,60.86799319,865.8116823,Walk-in,CID0162,63,Female,USA,15-12-2023,Online Payment,46.61751939,251.7205573,75.99754016,Weekday,Autumn,Doctor,Other,10,Yes,Sea View,Mountain View
BID0163,24-07-2024,28-07-2024,4,4,Single,283.2799061,1232.403161,Online,CID0163,33,Female,Germany,01-06-2023,Credit Card,43.82129414,1457.699427,85.29018967,Weekend,Spring,Engineer,Conference,3,No,Sea View,Mountain View
BID0164,23-02-2024,25-02-2024,2,4,Single,375.7851582,1422.644763,Travel Agent,CID0164,42,Other,UK,06-05-2023,Online Payment,46.06163794,1846.255688,98.05124005,Weekday,Summer,Engineer,Business,1,No,Extra Bed,Mountain View
BID0165,10-04-2024,18-04-2024,8,2,Single,105.1585906,1739.782079,Online,CID0165,69,Male,Australia,24-09-2024,Cash,9.287845404,347.3691703,95.40016912,Weekend,Summer,Lawyer,Other,9,No,Late Check-in,City View
BID0166,06-06-2024,16-06-2024,10,1,Suite,474.1183078,508.149653,Travel Agent,CID0166,25,Male,Australia,04-11-2023,Debit Card,27.73378404,1799.270611,87.32098191,Weekend,Spring,Student,Business,4,Yes,Early Check-out,Mountain View
BID0167,02-04-2024,06-04-2024,4,1,Single,131.2771812,644.0755658,Online,CID0167,57,Female,Australia,08-02-2024,Cash,42.59438093,430.6376252,87.15823319,Weekend,Autumn,Student,Conference,6,No,None,Sea View
BID0168,23-06-2024,06-07-2024,13,2,Single,117.2114797,1544.562072,Online,CID0168,66,Male,USA,29-09-2023,Cash,11.98309565,1515.48451,88.93902415,Weekend,Spring,Engineer,Conference,10,Yes,None,Mountain View
BID0169,05-05-2024,09-05-2024,4,4,Suite,420.2813664,196.6152622,Travel Agent,CID0169,50,Other,USA,16-09-2024,Cash,7.344120819,1222.235605,57.24377032,Weekday,Spring,Teacher,Other,9,No,Sea View,Garden View
BID0170,07-02-2024,17-02-2024,10,1,Suite,328.7373358,442.4051993,Walk-in,CID0170,47,Female,USA,26-04-2024,Debit Card,18.10551122,1446.611951,89.79814593,Weekday,Autumn,Student,Business,3,No,Extra Bed,City View
BID0171,06-03-2024,15-03-2024,9,2,Suite,321.3839453,437.3840782,Travel Agent,CID0171,61,Male,Australia,02-12-2023,Debit Card,24.80920794,1662.658333,75.22964538,Weekday,Spring,Student,Other,7,No,Extra Bed,Sea View
BID0172,11-06-2024,16-06-2024,5,3,Single,152.9495038,572.1507025,Travel Agent,CID0172,52,Male,Australia,20-05-2024,Cash,25.90832966,158.3267213,63.80106321,Weekday,Autumn,Teacher,Other,6,No,Early Check-out,Sea View
BID0173,03-06-2024,06-06-2024,3,2,Single,436.0439439,1809.700057,Walk-in,CID0173,61,Female,USA,31-10-2023,Credit Card,49.38304895,1791.28159,86.90332334,Weekday,Summer,Doctor,Leisure,3,No,None,City View
BID0174,14-04-2024,20-04-2024,6,1,Single,85.31847319,684.6852019,Travel Agent,CID0174,75,Other,India,11-08-2024,Cash,4.748533147,1970.962068,53.85034824,Weekday,Summer,Engineer,Business,2,No,None,Sea View
BID0175,21-03-2024,30-03-2024,9,2,Double,496.2646646,376.491781,Online,CID0175,21,Other,Australia,06-05-2024,Debit Card,16.74045681,1270.896492,94.11155959,Weekend,Summer,Doctor,Conference,5,Yes,Extra Bed,City View
BID0176,04-12-2024,12-12-2024,8,4,Single,185.8182198,479.6854717,Online,CID0176,68,Other,India,16-03-2023,Credit Card,36.75082431,1694.243401,58.06673404,Weekend,Autumn,Doctor,Leisure,9,No,Sea View,Sea View
BID0177,28-04-2024,29-04-2024,1,3,Suite,90.99280459,1468.555304,Travel Agent,CID0177,51,Other,USA,03-12-2024,Credit Card,45.17328943,904.5938607,69.20342866,Weekday,Autumn,Student,Leisure,8,No,Late Check-in,Sea View
BID0178,20-03-2024,28-03-2024,8,4,Single,209.0823,805.862931,Travel Agent,CID0178,56,Male,UK,31-08-2023,Debit Card,44.04514877,1183.698279,99.99054635,Weekend,Spring,Student,Business,2,No,Extra Bed,City View
BID0179,22-12-2024,03-01-2025,12,3,Single,352.0404679,720.0178277,Walk-in,CID0179,20,Female,UK,17-02-2024,Online Payment,11.14567258,1104.233437,59.38715218,Weekday,Spring,Student,Other,5,No,Late Check-in,Garden View
BID0180,08-10-2024,22-10-2024,14,4,Suite,72.06446977,1240.623276,Walk-in,CID0180,34,Other,Germany,26-04-2024,Debit Card,12.45575438,588.0941433,82.50978679,Weekend,Spring,Engineer,Business,7,Yes,Early Check-out,City View
BID0181,20-07-2024,27-07-2024,7,3,Double,191.7876454,425.1272176,Travel Agent,CID0181,21,Female,Germany,20-09-2023,Credit Card,27.00602371,618.9386372,50.57984823,Weekday,Spring,Teacher,Leisure,3,Yes,Late Check-in,City View
BID0182,16-01-2024,22-01-2024,6,2,Suite,272.5939685,529.1262741,Walk-in,CID0182,61,Female,Australia,06-06-2024,Credit Card,49.26183562,1241.101841,70.83816977,Weekday,Autumn,Student,Other,1,No,Early Check-out,Garden View
BID0183,30-11-2024,04-12-2024,4,3,Suite,496.7292488,496.9801849,Online,CID0183,78,Female,Germany,25-01-2024,Online Payment,3.76875366,621.9061382,55.61437556,Weekend,Summer,Doctor,Other,9,No,Sea View,Garden View
BID0184,03-02-2024,09-02-2024,6,1,Double,75.81223796,1030.637809,Online,CID0184,68,Female,USA,18-12-2024,Cash,45.89901661,978.525445,69.36810381,Weekend,Autumn,Engineer,Other,3,No,Extra Bed,Garden View
BID0185,20-01-2024,27-01-2024,7,2,Suite,88.63858704,302.2100761,Online,CID0185,60,Female,Australia,08-11-2024,Credit Card,49.34790088,852.649873,82.10675834,Weekend,Spring,Doctor,Business,8,No,Late Check-in,Mountain View
BID0186,07-03-2024,16-03-2024,9,3,Suite,222.7480887,1382.6394,Walk-in,CID0186,40,Female,India,24-02-2023,Cash,49.95609011,1754.803212,77.76183003,Weekday,Winter,Lawyer,Leisure,8,Yes,Sea View,Mountain View
BID0187,22-03-2024,31-03-2024,9,4,Double,193.502947,1376.453732,Online,CID0187,36,Other,Germany,31-10-2023,Online Payment,23.70964763,1947.387248,98.00111016,Weekend,Spring,Student,Conference,9,Yes,None,City View
BID0188,17-05-2024,20-05-2024,3,3,Single,287.6977309,1725.117495,Travel Agent,CID0188,58,Male,USA,11-01-2023,Credit Card,3.959557336,1823.825349,87.77684163,Weekday,Autumn,Doctor,Leisure,7,Yes,None,Sea View
BID0189,17-02-2024,23-02-2024,6,2,Double,262.5210114,591.6062062,Travel Agent,CID0189,27,Female,India,16-08-2023,Cash,47.93920533,1612.443026,87.73889817,Weekend,Autumn,Engineer,Conference,9,No,Late Check-in,City View
BID0190,26-05-2024,03-06-2024,8,3,Double,68.52639808,1826.746914,Travel Agent,CID0190,55,Female,UK,24-03-2023,Cash,18.47084847,1546.938982,66.29919223,Weekend,Autumn,Student,Leisure,10,No,Early Check-out,Mountain View
BID0191,12-09-2024,23-09-2024,11,4,Suite,124.3680254,1715.167042,Walk-in,CID0191,68,Female,Australia,13-06-2024,Debit Card,35.92168504,342.7860585,84.63472296,Weekend,Winter,Engineer,Other,7,Yes,Sea View,Mountain View
BID0192,25-12-2024,06-01-2025,12,3,Single,216.1671373,1606.87293,Online,CID0192,65,Other,Australia,04-06-2023,Online Payment,22.86780515,869.5620298,54.16280403,Weekend,Spring,Doctor,Leisure,8,No,Late Check-in,Mountain View
BID0193,08-04-2024,21-04-2024,13,2,Double,304.7902536,1323.364888,Travel Agent,CID0193,30,Male,Germany,10-05-2024,Credit Card,27.34697634,975.0954102,95.88895,Weekend,Autumn,Teacher,Other,4,Yes,Extra Bed,City View
BID0194,29-04-2024,05-05-2024,6,1,Double,285.2905113,1114.405862,Online,CID0194,55,Female,UK,05-10-2023,Cash,21.85725329,1126.408303,92.87194517,Weekday,Summer,Doctor,Conference,2,No,Sea View,Sea View
BID0195,21-07-2024,03-08-2024,13,3,Double,330.0849495,1709.910923,Online,CID0195,78,Other,USA,16-02-2024,Cash,17.17510848,420.782462,65.12462332,Weekday,Spring,Engineer,Leisure,2,Yes,Extra Bed,Mountain View
BID0196,19-10-2024,29-10-2024,10,1,Double,352.1716168,1902.510427,Travel Agent,CID0196,32,Male,UK,24-02-2023,Cash,41.33329038,1524.722558,79.12620646,Weekday,Autumn,Doctor,Business,2,Yes,Early Check-out,Mountain View
BID0197,01-01-2024,15-01-2024,14,2,Double,197.2091517,302.0714991,Walk-in,CID0197,69,Other,Australia,19-04-2023,Online Payment,41.54094294,1876.525815,56.31308419,Weekday,Winter,Engineer,Leisure,5,Yes,Early Check-out,City View
BID0198,13-08-2024,22-08-2024,9,1,Suite,398.7191383,1235.860551,Walk-in,CID0198,61,Other,Australia,17-02-2023,Online Payment,46.75062139,565.1456006,64.65095346,Weekday,Autumn,Student,Business,3,No,Late Check-in,City View
BID0199,04-12-2024,12-12-2024,8,2,Suite,353.8816155,1905.111951,Travel Agent,CID0199,67,Other,India,11-07-2023,Online Payment,25.0603861,267.7041423,69.56385809,Weekday,Autumn,Teacher,Leisure,7,Yes,Early Check-out,Sea View
BID0200,21-07-2024,24-07-2024,3,4,Double,360.0462352,254.2805912,Walk-in,CID0200,26,Female,Germany,21-08-2024,Cash,28.58367855,1298.052334,72.4994916,Weekday,Summer,Lawyer,Other,1,Yes,Extra Bed,Garden View
BID0201,25-09-2024,26-09-2024,1,4,Single,306.0734184,1197.424779,Travel Agent,CID0201,37,Female,Australia,04-01-2023,Cash,43.19074166,1410.762269,84.98306142,Weekend,Autumn,Student,Other,8,No,None,Sea View
BID0202,28-12-2024,30-12-2024,2,2,Double,267.4858243,828.9911812,Online,CID0202,66,Other,UK,28-01-2023,Cash,31.85113752,1684.817788,67.43761045,Weekday,Summer,Student,Business,3,Yes,Sea View,City View
BID0203,25-05-2024,26-05-2024,1,3,Double,281.5306505,1993.979775,Travel Agent,CID0203,19,Male,Australia,07-03-2023,Cash,46.19963508,1352.246623,52.85407052,Weekday,Spring,Engineer,Conference,5,No,Early Check-out,Garden View
BID0204,21-12-2024,27-12-2024,6,3,Single,399.9696593,492.0266,Travel Agent,CID0204,33,Male,India,29-03-2023,Online Payment,28.75276731,1343.67159,93.30288908,Weekend,Spring,Engineer,Conference,9,No,Extra Bed,City View
BID0205,15-12-2024,19-12-2024,4,4,Single,110.4357864,988.0222635,Walk-in,CID0205,32,Female,Australia,14-12-2024,Cash,29.27050198,556.5119491,95.418406,Weekend,Summer,Engineer,Other,6,No,Sea View,Sea View
BID0206,29-04-2024,09-05-2024,10,1,Suite,120.9922899,1894.145493,Walk-in,CID0206,58,Male,Australia,02-11-2023,Online Payment,25.57948267,448.7315037,78.94363836,Weekend,Winter,Lawyer,Conference,3,No,None,Mountain View
BID0207,22-12-2024,23-12-2024,1,4,Suite,101.2745518,1764.409195,Walk-in,CID0207,51,Male,Germany,14-11-2024,Online Payment,34.39739146,1657.492243,70.86729044,Weekend,Summer,Doctor,Leisure,6,Yes,Extra Bed,City View
BID0208,20-04-2024,26-04-2024,6,4,Single,475.8021688,406.4886459,Online,CID0208,49,Male,USA,16-10-2024,Credit Card,36.12002356,919.6632399,83.633056,Weekend,Winter,Doctor,Business,1,Yes,None,Sea View
BID0209,02-10-2024,16-10-2024,14,2,Double,387.2940741,1992.372368,Online,CID0209,79,Male,India,13-12-2023,Online Payment,27.86292652,1499.1848,96.54067113,Weekend,Spring,Engineer,Leisure,3,Yes,Late Check-in,Mountain View
BID0210,07-09-2024,21-09-2024,14,2,Double,131.146324,731.1759713,Online,CID0210,19,Male,India,19-10-2023,Credit Card,23.22577893,687.7129777,90.31661511,Weekday,Summer,Lawyer,Leisure,10,Yes,Extra Bed,Mountain View
